Running inference with number of nodes: 8, free nodes: 6
Starting the nautilus sampler...
Please report issues at github.com/johannesulf/nautilus.
Status    | Bounds | Ellipses | Networks | Calls    | f_live | N_eff | log Z    
Sampling  | 19     | 17       | 4        | 109400   | 1.0000 | 23    | -21.83   
Computing | 19     | 17       | 4        | 109400   | 1.0000 | 23    | -21.83   
Sampling  | 19     | 17       | 4        | 109500   | 1.0000 | 23    | -21.84   
Computing | 19     | 17       | 4        | 109500   | 1.0000 | 23    | -21.84   
Sampling  | 19     | 17       | 4        | 109600   | 1.0000 | 23    | -21.85   
Computing | 19     | 17       | 4        | 109600   | 1.0000 | 23    | -21.85   
Sampling  | 19     | 17       | 4        | 109700   | 1.0000 | 23    | -21.86   
Computing | 19     | 17       | 4        | 109700   | 1.0000 | 23    | -21.86   
Sampling  | 19     | 17       | 4        | 109800   | 1.0000 | 23    | -21.86   
Computing | 19     | 17       | 4        | 109800   | 1.0000 | 23    | -21.86   
Sampling  | 19     | 17       | 4        | 109900   | 1.0000 | 23    | -21.87   
Computing | 19     | 17       | 4        | 109900   | 1.0000 | 23    | -21.87   
Sampling  | 19     | 17       | 4        | 110000   | 1.0000 | 23    | -21.87   
Computing | 19     | 17       | 4        | 110000   | 1.0000 | 23    | -21.87   
Sampling  | 19     | 17       | 4        | 110100   | 1.0000 | 23    | -21.88   
Computing | 19     | 17       | 4        | 110100   | 1.0000 | 23    | -21.88   
Sampling  | 19     | 17       | 4        | 110200   | 1.0000 | 24    | -21.89   
Computing | 19     | 17       | 4        | 110200   | 1.0000 | 24    | -21.89   
Sampling  | 19     | 17       | 4        | 110300   | 1.0000 | 24    | -21.89   
Computing | 19     | 17       | 4        | 110300   | 1.0000 | 24    | -21.89   
Sampling  | 19     | 17       | 4        | 110400   | 1.0000 | 24    | -21.90   
Computing | 19     | 17       | 4        | 110400   | 1.0000 | 24    | -21.90   
Sampling  | 19     | 17       | 4        | 110500   | 1.0000 | 24    | -21.90   
Computing | 19     | 17       | 4        | 110500   | 1.0000 | 24    | -21.90   
Sampling  | 19     | 17       | 4        | 110600   | 1.0000 | 24    | -21.91   
Computing | 19     | 17       | 4        | 110600   | 1.0000 | 24    | -21.91   
Sampling  | 19     | 17       | 4        | 110700   | 1.0000 | 24    | -21.91   
Computing | 19     | 17       | 4        | 110700   | 1.0000 | 24    | -21.91   
Sampling  | 19     | 17       | 4        | 110800   | 1.0000 | 25    | -21.90   
Computing | 19     | 17       | 4        | 110800   | 1.0000 | 25    | -21.90   
Sampling  | 19     | 17       | 4        | 110900   | 1.0000 | 26    | -21.86   
Computing | 19     | 17       | 4        | 110900   | 1.0000 | 26    | -21.86   
Sampling  | 19     | 17       | 4        | 111000   | 1.0000 | 26    | -21.87   
Computing | 19     | 17       | 4        | 111000   | 1.0000 | 26    | -21.87   
Sampling  | 19     | 17       | 4        | 111100   | 1.0000 | 26    | -21.87   
Computing | 19     | 17       | 4        | 111100   | 1.0000 | 26    | -21.87   
Sampling  | 19     | 17       | 4        | 111200   | 1.0000 | 26    | -21.88   
Computing | 19     | 17       | 4        | 111200   | 1.0000 | 26    | -21.88   
Bounding  | 19     | 17       | 4        | 111300   | 1.0000 | 27    | -21.88   
Sampling  | 20     | 20       | 4        | 111300   | 1.0000 | 3     | -24.06   
Computing | 20     | 20       | 4        | 111300   | 1.0000 | 3     | -24.06   
Sampling  | 20     | 20       | 4        | 111400   | 1.0000 | 15    | -22.20   
Computing | 20     | 20       | 4        | 111400   | 1.0000 | 15    | -22.20   
Sampling  | 20     | 20       | 4        | 111500   | 1.0000 | 16    | -22.18   
Computing | 20     | 20       | 4        | 111500   | 1.0000 | 16    | -22.18   
Sampling  | 20     | 20       | 4        | 111600   | 1.0000 | 20    | -22.17   
Computing | 20     | 20       | 4        | 111600   | 1.0000 | 20    | -22.17   
Sampling  | 20     | 20       | 4        | 111700   | 1.0000 | 23    | -22.18   
Computing | 20     | 20       | 4        | 111700   | 1.0000 | 23    | -22.18   
Sampling  | 20     | 20       | 4        | 111800   | 1.0000 | 15    | -21.85   
Computing | 20     | 20       | 4        | 111800   | 1.0000 | 15    | -21.85   
Sampling  | 20     | 20       | 4        | 111900   | 1.0000 | 16    | -21.91   
Computing | 20     | 20       | 4        | 111900   | 1.0000 | 16    | -21.91   
Sampling  | 20     | 20       | 4        | 112000   | 1.0000 | 19    | -21.89   
Computing | 20     | 20       | 4        | 112000   | 1.0000 | 19    | -21.89   
Sampling  | 20     | 20       | 4        | 112100   | 1.0000 | 23    | -21.79   
Computing | 20     | 20       | 4        | 112100   | 1.0000 | 23    | -21.79   
Sampling  | 20     | 20       | 4        | 112200   | 1.0000 | 24    | -21.85   
Computing | 20     | 20       | 4        | 112200   | 1.0000 | 24    | -21.85   
Sampling  | 20     | 20       | 4        | 112300   | 1.0000 | 26    | -21.89   
Computing | 20     | 20       | 4        | 112300   | 1.0000 | 26    | -21.89   
Sampling  | 20     | 20       | 4        | 112400   | 1.0000 | 26    | -21.94   
Computing | 20     | 20       | 4        | 112400   | 1.0000 | 26    | -21.94   
Sampling  | 20     | 20       | 4        | 112500   | 1.0000 | 28    | -21.95   
Computing | 20     | 20       | 4        | 112500   | 1.0000 | 28    | -21.95   
Sampling  | 20     | 20       | 4        | 112600   | 1.0000 | 28    | -21.96   
Computing | 20     | 20       | 4        | 112600   | 1.0000 | 28    | -21.96   
Sampling  | 20     | 20       | 4        | 112700   | 1.0000 | 28    | -21.98   
Computing | 20     | 20       | 4        | 112700   | 1.0000 | 28    | -21.98   
Sampling  | 20     | 20       | 4        | 112800   | 1.0000 | 28    | -21.99   
Computing | 20     | 20       | 4        | 112800   | 1.0000 | 28    | -21.99   
Sampling  | 20     | 20       | 4        | 112900   | 1.0000 | 28    | -22.00   
Computing | 20     | 20       | 4        | 112900   | 1.0000 | 28    | -22.00   
Sampling  | 20     | 20       | 4        | 113000   | 1.0000 | 29    | -22.01   
Computing | 20     | 20       | 4        | 113000   | 1.0000 | 29    | -22.01   
Sampling  | 20     | 20       | 4        | 113100   | 1.0000 | 29    | -22.02   
Computing | 20     | 20       | 4        | 113100   | 1.0000 | 29    | -22.02   
Sampling  | 20     | 20       | 4        | 113200   | 1.0000 | 29    | -22.03   
Computing | 20     | 20       | 4        | 113200   | 1.0000 | 29    | -22.03   
Sampling  | 20     | 20       | 4        | 113300   | 1.0000 | 29    | -22.04   
Computing | 20     | 20       | 4        | 113300   | 1.0000 | 29    | -22.04   
Sampling  | 20     | 20       | 4        | 113400   | 1.0000 | 29    | -22.04   
Computing | 20     | 20       | 4        | 113400   | 1.0000 | 29    | -22.04   
Sampling  | 20     | 20       | 4        | 113500   | 1.0000 | 30    | -22.05   
Computing | 20     | 20       | 4        | 113500   | 1.0000 | 30    | -22.05   
Sampling  | 20     | 20       | 4        | 113600   | 1.0000 | 30    | -22.06   
Computing | 20     | 20       | 4        | 113600   | 1.0000 | 30    | -22.06   
Sampling  | 20     | 20       | 4        | 113700   | 1.0000 | 30    | -22.06   
Computing | 20     | 20       | 4        | 113700   | 1.0000 | 30    | -22.06   
Sampling  | 20     | 20       | 4        | 113800   | 1.0000 | 31    | -22.05   
Computing | 20     | 20       | 4        | 113800   | 1.0000 | 31    | -22.05   
Sampling  | 20     | 20       | 4        | 113900   | 1.0000 | 32    | -22.01   
Computing | 20     | 20       | 4        | 113900   | 1.0000 | 32    | -22.01   
Sampling  | 20     | 20       | 4        | 114000   | 1.0000 | 32    | -22.03   
Computing | 20     | 20       | 4        | 114000   | 1.0000 | 32    | -22.03   
Sampling  | 20     | 20       | 4        | 114100   | 1.0000 | 33    | -22.03   
Computing | 20     | 20       | 4        | 114100   | 1.0000 | 33    | -22.03   
Sampling  | 20     | 20       | 4        | 114200   | 1.0000 | 34    | -22.01   
Computing | 20     | 20       | 4        | 114200   | 1.0000 | 34    | -22.01   
Sampling  | 20     | 20       | 4        | 114300   | 1.0000 | 35    | -21.99   
Computing | 20     | 20       | 4        | 114300   | 1.0000 | 35    | -21.99   
Sampling  | 20     | 20       | 4        | 114400   | 1.0000 | 35    | -22.00   
Computing | 20     | 20       | 4        | 114400   | 1.0000 | 35    | -22.00   
Sampling  | 20     | 20       | 4        | 114500   | 1.0000 | 36    | -21.99   
Computing | 20     | 20       | 4        | 114500   | 1.0000 | 36    | -21.99   
Sampling  | 20     | 20       | 4        | 114600   | 1.0000 | 37    | -22.00   
Computing | 20     | 20       | 4        | 114600   | 1.0000 | 37    | -22.00   
Sampling  | 20     | 20       | 4        | 114700   | 1.0000 | 37    | -22.00   
Computing | 20     | 20       | 4        | 114700   | 1.0000 | 37    | -22.00   
Sampling  | 20     | 20       | 4        | 114800   | 1.0000 | 37    | -22.01   
Computing | 20     | 20       | 4        | 114800   | 1.0000 | 37    | -22.01   
Sampling  | 20     | 20       | 4        | 114900   | 1.0000 | 37    | -22.02   
Computing | 20     | 20       | 4        | 114900   | 1.0000 | 37    | -22.02   
Sampling  | 20     | 20       | 4        | 115000   | 1.0000 | 37    | -22.03   
Computing | 20     | 20       | 4        | 115000   | 1.0000 | 37    | -22.03   
Sampling  | 20     | 20       | 4        | 115100   | 1.0000 | 38    | -22.02   
Computing | 20     | 20       | 4        | 115100   | 1.0000 | 38    | -22.02   
Sampling  | 20     | 20       | 4        | 115200   | 1.0000 | 38    | -22.03   
Computing | 20     | 20       | 4        | 115200   | 1.0000 | 38    | -22.03   
Sampling  | 20     | 20       | 4        | 115300   | 1.0000 | 38    | -22.04   
Computing | 20     | 20       | 4        | 115300   | 1.0000 | 38    | -22.04   
Sampling  | 20     | 20       | 4        | 115400   | 1.0000 | 38    | -22.05   
Computing | 20     | 20       | 4        | 115400   | 1.0000 | 38    | -22.05   
Sampling  | 20     | 20       | 4        | 115500   | 1.0000 | 38    | -22.05   
Computing | 20     | 20       | 4        | 115500   | 1.0000 | 38    | -22.05   
Sampling  | 20     | 20       | 4        | 115600   | 1.0000 | 39    | -22.06   
Computing | 20     | 20       | 4        | 115600   | 1.0000 | 39    | -22.06   
Sampling  | 20     | 20       | 4        | 115700   | 1.0000 | 39    | -22.06   
Computing | 20     | 20       | 4        | 115700   | 1.0000 | 39    | -22.06   
Sampling  | 20     | 20       | 4        | 115800   | 1.0000 | 41    | -22.03   
Computing | 20     | 20       | 4        | 115800   | 1.0000 | 41    | -22.03   
Sampling  | 20     | 20       | 4        | 115900   | 1.0000 | 41    | -22.03   
Computing | 20     | 20       | 4        | 115900   | 1.0000 | 41    | -22.03   
Sampling  | 20     | 20       | 4        | 116000   | 1.0000 | 41    | -22.04   
Computing | 20     | 20       | 4        | 116000   | 1.0000 | 41    | -22.04   
Sampling  | 20     | 20       | 4        | 116100   | 1.0000 | 41    | -22.05   
Computing | 20     | 20       | 4        | 116100   | 1.0000 | 41    | -22.05   
Sampling  | 20     | 20       | 4        | 116200   | 1.0000 | 41    | -22.05   
Computing | 20     | 20       | 4        | 116200   | 1.0000 | 41    | -22.05   
Sampling  | 20     | 20       | 4        | 116300   | 1.0000 | 41    | -22.06   
Computing | 20     | 20       | 4        | 116300   | 1.0000 | 41    | -22.06   
Sampling  | 20     | 20       | 4        | 116400   | 1.0000 | 42    | -22.05   
Computing | 20     | 20       | 4        | 116400   | 1.0000 | 42    | -22.05   
Sampling  | 20     | 20       | 4        | 116500   | 1.0000 | 43    | -22.04   
Computing | 20     | 20       | 4        | 116500   | 1.0000 | 43    | -22.04   
Sampling  | 20     | 20       | 4        | 116600   | 1.0000 | 44    | -22.03   
Computing | 20     | 20       | 4        | 116600   | 1.0000 | 44    | -22.03   
Sampling  | 20     | 20       | 4        | 116700   | 1.0000 | 44    | -22.03   
Computing | 20     | 20       | 4        | 116700   | 1.0000 | 44    | -22.03   
Sampling  | 20     | 20       | 4        | 116800   | 1.0000 | 44    | -22.04   
Computing | 20     | 20       | 4        | 116800   | 1.0000 | 44    | -22.04   
Sampling  | 20     | 20       | 4        | 116900   | 1.0000 | 44    | -22.05   
Computing | 20     | 20       | 4        | 116900   | 1.0000 | 44    | -22.05   
Sampling  | 20     | 20       | 4        | 117000   | 1.0000 | 45    | -22.05   
Computing | 20     | 20       | 4        | 117000   | 1.0000 | 45    | -22.05   
Sampling  | 20     | 20       | 4        | 117100   | 1.0000 | 46    | -22.04   
Computing | 20     | 20       | 4        | 117100   | 1.0000 | 46    | -22.04   
Sampling  | 20     | 20       | 4        | 117200   | 1.0000 | 46    | -22.04   
Computing | 20     | 20       | 4        | 117200   | 1.0000 | 46    | -22.04   
Sampling  | 20     | 20       | 4        | 117300   | 1.0000 | 46    | -22.05   
Computing | 20     | 20       | 4        | 117300   | 1.0000 | 46    | -22.05   
Sampling  | 20     | 20       | 4        | 117400   | 1.0000 | 46    | -22.05   
Computing | 20     | 20       | 4        | 117400   | 1.0000 | 46    | -22.05   
Sampling  | 20     | 20       | 4        | 117500   | 1.0000 | 46    | -22.06   
Computing | 20     | 20       | 4        | 117500   | 1.0000 | 46    | -22.06   
Sampling  | 20     | 20       | 4        | 117600   | 1.0000 | 46    | -22.07   
Computing | 20     | 20       | 4        | 117600   | 1.0000 | 46    | -22.07   
Sampling  | 20     | 20       | 4        | 117700   | 1.0000 | 47    | -22.06   
Computing | 20     | 20       | 4        | 117700   | 1.0000 | 47    | -22.06   
Sampling  | 20     | 20       | 4        | 117800   | 1.0000 | 47    | -22.07   
Computing | 20     | 20       | 4        | 117800   | 1.0000 | 47    | -22.07   
Sampling  | 20     | 20       | 4        | 117900   | 1.0000 | 48    | -22.07   
Computing | 20     | 20       | 4        | 117900   | 1.0000 | 48    | -22.07   
Sampling  | 20     | 20       | 4        | 118000   | 1.0000 | 49    | -22.06   
Computing | 20     | 20       | 4        | 118000   | 1.0000 | 49    | -22.06   
Sampling  | 20     | 20       | 4        | 118100   | 1.0000 | 49    | -22.06   
Computing | 20     | 20       | 4        | 118100   | 1.0000 | 49    | -22.06   
Sampling  | 20     | 20       | 4        | 118200   | 1.0000 | 49    | -22.06   
Computing | 20     | 20       | 4        | 118200   | 1.0000 | 49    | -22.06   
Sampling  | 20     | 20       | 4        | 118300   | 1.0000 | 50    | -22.06   
Computing | 20     | 20       | 4        | 118300   | 1.0000 | 50    | -22.06   
Sampling  | 20     | 20       | 4        | 118400   | 1.0000 | 50    | -22.06   
Computing | 20     | 20       | 4        | 118400   | 1.0000 | 50    | -22.06   
Sampling  | 20     | 20       | 4        | 118500   | 1.0000 | 50    | -22.07   
Computing | 20     | 20       | 4        | 118500   | 1.0000 | 50    | -22.07   
Sampling  | 20     | 20       | 4        | 118600   | 1.0000 | 50    | -22.08   
Computing | 20     | 20       | 4        | 118600   | 1.0000 | 50    | -22.08   
Sampling  | 20     | 20       | 4        | 118700   | 1.0000 | 51    | -22.04   
Computing | 20     | 20       | 4        | 118700   | 1.0000 | 51    | -22.04   
Sampling  | 20     | 20       | 4        | 118800   | 1.0000 | 51    | -22.05   
Computing | 20     | 20       | 4        | 118800   | 1.0000 | 51    | -22.05   
Sampling  | 20     | 20       | 4        | 118900   | 1.0000 | 51    | -22.05   
Computing | 20     | 20       | 4        | 118900   | 1.0000 | 51    | -22.05   
Sampling  | 20     | 20       | 4        | 119000   | 1.0000 | 51    | -22.05   
Computing | 20     | 20       | 4        | 119000   | 1.0000 | 51    | -22.05   
Sampling  | 20     | 20       | 4        | 119100   | 1.0000 | 51    | -22.06   
Computing | 20     | 20       | 4        | 119100   | 1.0000 | 51    | -22.06   
Sampling  | 20     | 20       | 4        | 119200   | 1.0000 | 51    | -22.06   
Computing | 20     | 20       | 4        | 119200   | 1.0000 | 51    | -22.06   
Sampling  | 20     | 20       | 4        | 119300   | 1.0000 | 51    | -22.07   
